exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal.id.orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution	MRI.slice.thickness	Link.to.paper	Link.to.Download.data	scan	scan_dir	""	FileAddress	corresponding_img	SpatRx	SpatRy	SpatRz	Ghosting	aidaqc.tsnr	aidaqc.dist	fd.mean	total.frames	dropped.frames.gsr1	s1.specific.gsr1	s1.unspecific.gsr1	thal.specific.gsr1	s1.cat.gsr1	thal.cat.gsr1	dropped.frames.gsr2	s1.specific.gsr2	s1.unspecific.gsr2	thal.specific.gsr2	s1.cat.gsr2	thal.cat.gsr2	dropped.frames.gsr3	s1.specific.gsr3	s1.unspecific.gsr3	thal.specific.gsr3	s1.cat.gsr3	thal.cat.gsr3	dropped.frames.wmcsf1	s1.specific.wmcsf1	s1.unspecific.wmcsf1	thal.specific.wmcsf1	s1.cat.wmcsf1	thal.cat.wmcsf1	dropped.frames.wmcsf2	s1.specific.wmcsf2	s1.unspecific.wmcsf2	thal.specific.wmcsf2	s1.cat.wmcsf2	thal.cat.wmcsf2	dropped.frames.wmcsf3	s1.specific.wmcsf3	s1.unspecific.wmcsf3	thal.specific.wmcsf3	s1.cat.wmcsf3	thal.cat.wmcsf3	dropped.frames.aCompCor1	s1.specific.aCompCor1	s1.unspecific.aCompCor1	thal.specific.aCompCor1	s1.cat.aCompCor1	thal.cat.aCompCor1	dropped.frames.aCompCor2	s1.specific.aCompCor2	s1.unspecific.aCompCor2	thal.specific.aCompCor2	s1.cat.aCompCor2	thal.cat.aCompCor2	dropped.frames.aCompCor3	s1.specific.aCompCor3	s1.unspecific.aCompCor3	thal.specific.aCompCor3	s1.cat.aCompCor3	thal.cat.aCompCor3
		fslchpixdim	3003	300303	Ey117	1	1	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–96											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.99	o.129	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.86	sub-0300303_ses-1_run-1	_split_name_sub-0300303_ses-1_run-1_task-rest_bold	536	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-1/func/sub-0300303_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0300303_ses-1_run-1_task-rest_bold_537.png	0.15	0.45	0.1505	false	12.122787687212861	0.04293485927068747	0.03495185622021405	200	53	-0.09688895595636544	-0.29809097176338945	-0.1003979314258492	Spurious	Spurious	47	-0.06596115323099175	-0.2285948609130877	-0.11115858501534973	Spurious	Spurious	3	-0.1869193056449224	-0.14856047709351702	-0.1127044811415794	Spurious	Spurious	53	-0.09540966672660144	-0.3056413620839827	-0.11174296310898676	Spurious	Spurious	47	-0.07359018230882851	-0.23162318518918618	-0.1181476383931311	Spurious	Spurious	3	-0.1885325181836565	-0.14602952100675912	-0.10698214114052046	Spurious	Spurious	53	-0.12917528589798866	-0.3374649847610639	-0.19382620183009638	Spurious	Spurious	47	-0.11509089284683122	-0.2372112739459065	-0.10241184813081175	Spurious	Spurious	3	-0.1809308433959384	-0.2357571848521274	-0.10032810064338182	Spurious	Spurious
		fslchpixdim	3003	300303		1		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–98											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.101	o.131	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.88	sub-0300303_ses-1_run-3	_split_name_sub-0300303_ses-1_run-3_task-rest_bold	534	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-1/func/sub-0300303_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0300303_ses-1_run-3_task-rest_bold_535.png	0.15	0.45	0.1505	false	11.985831936397487	0.04704388503869443	0.06416619415117403	200	60	-0.11948009690099573	NaN	0.12645796733089654	Spurious	Spurious	43	-0.09041054006218364	NaN	0.18567969119415292	Spurious	Spurious		0.056206916265021306	NaN	0.03347989292944495	Spurious	Spurious	60	-0.1241772817281461	NaN	0.13891701548068547	Spurious	Spurious	43	-0.09845166002069182	NaN	0.19524940174694852	Spurious	Spurious		0.06004851330411377	NaN	0.017664118001867506	Spurious	Spurious	60	-0.06080563820919041	NaN	0.39364909239542595	Spurious	Spurious	43	-0.009341169037313676	NaN	0.1501689830508443	Spurious	Spurious		0.08189782604933633	NaN	0.11727875838595465	Spurious	Spurious
		fslchpixdim	3003	300303		2	2	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–100											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.103	o.133	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.90	sub-0300303_ses-2_run-1	_split_name_sub-0300303_ses-2_run-1_task-rest_bold	544	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-2/func/sub-0300303_ses-2_run-1_task-rest_bold.nii.gz	func_func_sub-0300303_ses-2_run-1_task-rest_bold_545.png	0.15	0.45	0.1505	false	12.277191617432482	0.04137808720701619	0.04418572328700164	200	52	0.07809042565915109	-0.0037629717131612574	-0.3563853504025005	No	Spurious	39	0.07715456706584888	0.09303938094130185	-0.36799160847505347	No	Spurious	3	-0.00313472599788094	0.08043822449259468	-0.24162135021523437	No	Spurious	52	0.03771071643091643	0.010135319643512573	-0.3794374290262076	No	Spurious	39	0.051208546428372324	0.0970399718543865	-0.3816437715137029	No	Spurious	3	-0.037800004068199944	0.12451906350620778	-0.21679155429387434	Spurious	Spurious	52	0.03792599724637816	-0.20552386407837528	-0.2801531498666435	Spurious	Spurious	39	0.03543264830575535	-0.1862538402250741	-0.347418703827549	Spurious	Spurious	3	0.01583686213929942	0.2469446930011798	-0.27524163070082347	Spurious	Spurious
		fslchpixdim	3003	300303		3		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–106											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.109	o.139	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.96	sub-0300303_ses-3_run-3	_split_name_sub-0300303_ses-3_run-3_task-rest_bold	550	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-3/func/sub-0300303_ses-3_run-3_task-rest_bold.nii.gz	func_func_sub-0300303_ses-3_run-3_task-rest_bold_551.png	0.15	0.45	0.1505	false	12.092520325282948	0.04876534054816859	0.07825953638542393	200	85	0.1099571841753104	0.21671064974384233	-0.30542256386952693	Non-specific	Spurious	60	-0.0387390008569027	0.18415188911268562	-0.18125856066748647	Spurious	Spurious	6	0.025870631278080734	0.10161592911501882	0.03643166678986697	Spurious	Spurious	85	0.08006062580322343	0.2027646467726743	-0.2872239492734951	Spurious	Spurious	60	-0.04567840570984842	0.1879131697880692	-0.17659045931341238	Spurious	Spurious	6	0.06116223526662486	0.10200886504855258	0.0006434989789612133	Spurious	Spurious	85	0.05620296089474484	0.28826363214328743	-0.15742360032249558	Spurious	Spurious	60	-0.3307954780405457	0.1844284799923666	-0.14294994098290287	Spurious	Spurious	6	-0.15199962563740652	0.17478520250102958	-0.02838728974953131	Spurious	Spurious
		fslchpixdim	3003	300303		3		4	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–107											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.110	o.140	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.97	sub-0300303_ses-3_run-4	_split_name_sub-0300303_ses-3_run-4_task-rest_bold	551	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-3/func/sub-0300303_ses-3_run-4_task-rest_bold.nii.gz	func_func_sub-0300303_ses-3_run-4_task-rest_bold_552.png	0.15	0.45	0.1505	false	12.371923395482613	0.0342299864950174	0.03606341985637971	200	38	-0.030761952583301763	0.15936876562144123	-0.16102316346886025	Spurious	Spurious	26	-0.03669110580039049	0.14682449330046968	-0.1492920402753716	Spurious	Spurious		-0.04257894400944084	0.1500245992113152	-0.1389150444362547	Spurious	Spurious	38	-0.014075958910005766	0.1861286372597089	-0.1557125036814886	Spurious	Spurious	26	-0.019920589842585736	0.17288105085565206	-0.14388392255981566	Spurious	Spurious		-0.019412238294029726	0.16542219978136616	-0.13684138514928315	Spurious	Spurious	38	-0.020623068293641578	-0.04485099874133102	-0.06628004456919014	No	No	26	-0.04019854420420032	-0.033850146434065885	0.027209781980909724	No	No		0.13491798615361578	0.08592733944405512	-0.09912695720299146	Specific	No
		fslchpixdim	3003	300303		4		2	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–109											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.112	o.142	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.99	sub-0300303_ses-4_run-2	_split_name_sub-0300303_ses-4_run-2_task-rest_bold	540	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-4/func/sub-0300303_ses-4_run-2_task-rest_bold.nii.gz	func_func_sub-0300303_ses-4_run-2_task-rest_bold_541.png	0.15	0.45	0.1505	false	12.480217574105827	0.04290039746971899	0.052867614924403596	200	39	0.41513915750873165	NaN	NaN	Spurious	Spurious	19	0.45795578501995315	NaN	NaN	Spurious	Spurious	6	0.4897043142182232	NaN	NaN	Spurious	Spurious		0.12022984762384041	-0.06083131501689604	0.021916374064781117	Specific	No	31	0.11556243133636511	-0.029401959164689715	-0.01627137415021811	Specific	No	6	0.13347586031979725	-0.15804836484722573	0.04562501489478333	Specific	Spurious	39	0.19453258963565992	NaN	NaN	Spurious	Spurious	19	0.1777072802653962	NaN	NaN	Spurious	Spurious	6	0.2209131415332093	NaN	NaN	Spurious	Spurious
		fslchpixdim	3003	300303		5	5	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–112											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.115	o.145	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.102	sub-0300303_ses-5_run-1	_split_name_sub-0300303_ses-5_run-1_task-rest_bold	556	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-5/func/sub-0300303_ses-5_run-1_task-rest_bold.nii.gz	func_func_sub-0300303_ses-5_run-1_task-rest_bold_557.png	0.15	0.45	0.1505	false	12.106492941045888	0.021875671756535976	0.03874934012372672	200	46	0.2062528419718871	0.22996361673085927	0.07560619341784112	Non-specific	Spurious	35	0.1856317815536783	0.1891735065941508	0.04834804434604212	Non-specific	Spurious		0.03357698626670073	0.026637888899248372	0.11148362010462329	No	Specific	46	0.2162585405991748	0.24567562050901778	0.069344603625321	Non-specific	Spurious	35	0.1997072418269811	0.19477107936201526	0.04626801689238395	Non-specific	Spurious		0.050937056629183505	0.035936602545454846	0.10246567653500033	No	Specific	46	0.35477378186886177	0.29165589461793845	0.014080656699986266	Non-specific	Spurious	35	0.22610639926810597	0.386977269673357	-0.06748100341458214	Non-specific	Spurious		0.23030137113738688	0.08249024243004402	-0.03813414352570603	Specific	No
		fslchpixdim	3003	300303		5		2	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–113											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.116	o.146	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.103	sub-0300303_ses-5_run-2	_split_name_sub-0300303_ses-5_run-2_task-rest_bold	553	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-5/func/sub-0300303_ses-5_run-2_task-rest_bold.nii.gz	func_func_sub-0300303_ses-5_run-2_task-rest_bold_554.png	0.15	0.45	0.1505	false	12.035701459195115	0.041208967954552984	0.04314896542464826	200	48	0.004345023376796621	-0.12056990186031719	-0.11912535156323575	Spurious	Spurious	37	-0.01175386693577782	-0.0975847920503692	-0.10558006690906768	No	Spurious	3	0.09459583788447438	-0.10164479923554286	-0.022012470491455657	Spurious	Spurious	48	-0.006680116973759108	-0.1110764593257105	-0.09981681605368063	Spurious	Spurious	37	-0.02077066065778945	-0.08553868186525415	-0.09386436180120725	No	No	3	0.09443144879611126	-0.08060895738607117	-0.02558140197623018	No	No	48	-0.015701090735241452	0.04828765849340394	-0.13184585047714414	No	Spurious	37	-0.03947930730881103	0.03449113010179015	-0.10625556655498582	No	Spurious	3	-0.005695060381100829	0.09664928538686074	-0.094655015428392	No	No
		fslchpixdim	3003	300303		5		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–114											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.117	o.147	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.104	sub-0300303_ses-5_run-3	_split_name_sub-0300303_ses-5_run-3_task-rest_bold	554	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-5/func/sub-0300303_ses-5_run-3_task-rest_bold.nii.gz	func_func_sub-0300303_ses-5_run-3_task-rest_bold_555.png	0.15	0.45	0.1505	false	12.20337380808069	0.03591212725067466	0.05139572784857852	200	55	-0.02797207701455377	0.18448296728367133	-0.03726895295175037	Spurious	Spurious	43	-0.026282967905646704	0.149630801143874	-0.004552310147104283	Spurious	Spurious	6	-0.009053304224337613	0.05152557957896831	0.056592745788427636	No	No	55	-0.017775786658312216	0.20689259223100204	-0.020944197967018074	Spurious	Spurious	43	-0.014788763414207583	0.1725445930347455	0.004729577246901511	Spurious	Spurious	6	0.012480505116249483	0.10228441080571785	0.08320192105026393	Spurious	Spurious	55	-0.05817756693596939	0.3358266396760097	-0.17026314161855782	Spurious	Spurious	43	0.007175252431746577	0.1923766781924762	-0.150538577606926	Spurious	Spurious	6	0.0829726084397251	0.011601022624354437	-0.10858990738936913	No	Spurious
		fslchpixdim	3003	300303		5		4	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–115											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.118	o.148	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.105	sub-0300303_ses-5_run-4	_split_name_sub-0300303_ses-5_run-4_task-rest_bold	555	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-5/func/sub-0300303_ses-5_run-4_task-rest_bold.nii.gz	func_func_sub-0300303_ses-5_run-4_task-rest_bold_556.png	0.15	0.45	0.1505	false	12.257120136526149	0.0250126488632923	0.03315150824953126	200	47	0.11470715918819505	0.12370025969368693	-0.04884416271617242	Non-specific	Spurious	34	0.1071317521949952	0.06402529940618307	0.056634502901690795	Specific	No		-0.0029855210204725296	0.008346723938885785	0.06943231377903292	No	No	47	0.1299883404301665	0.13511636927145979	-0.053030551109898384	Non-specific	Spurious	34	0.1274831097320624	0.06937636915643533	0.0376732492476112	Specific	No		0.015088661306683673	0.03608198708564192	0.03777753777450847	No	No	47	-0.00045636345611296526	0.15840662720218027	0.04990351127239752	Spurious	Spurious	34	0.09838896205264273	0.18467025552448119	0.1293182464178728	Spurious	Non-specific		0.10453171559002035	0.05082125526580216	0.0851967271090036	Specific	No
		fslchpixdim	3003	300303		6	6	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–116											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.119	o.149	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.106	sub-0300303_ses-6_run-1	_split_name_sub-0300303_ses-6_run-1_task-rest_bold	548	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-6/func/sub-0300303_ses-6_run-1_task-rest_bold.nii.gz	func_func_sub-0300303_ses-6_run-1_task-rest_bold_549.png	0.15	0.45	0.1505	false	12.886786141995653	0.033824041883838335	0.04022189510592379	200	57	0.10428886708977655	-0.14217946678306695	0.07437377707389575	Specific	Spurious	49	0.03305735896236015	-0.1352356384063189	0.04752321660011332	Spurious	Spurious	3	-0.06795823315194692	0.051973923462859145	0.12249121552037612	No	Specific	57	0.10526454027945763	-0.13570087452159235	0.1087063292210096	Specific	Specific	49	0.03237027994277253	-0.12773242617498295	0.078487470038248	Spurious	Spurious	3	-0.03983530699182083	0.0503861474707569	0.12565836894305366	No	Specific	57	0.21713031849764625	-0.04817887024555755	0.19297465189523028	Specific	Specific	49	-0.037772296345791934	-0.019307013749767243	0.10834086816411466	No	Specific	3	0.20521737728663078	-0.026630850115992925	0.10240727781429583	Specific	Specific
		fslchpixdim	3003	300303		6		2	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–117											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.120	o.150	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.107	sub-0300303_ses-6_run-2	_split_name_sub-0300303_ses-6_run-2_task-rest_bold	545	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-6/func/sub-0300303_ses-6_run-2_task-rest_bold.nii.gz	func_func_sub-0300303_ses-6_run-2_task-rest_bold_546.png	0.15	0.45	0.1505	false	12.88614314663742	0.030989247275925075	0.05515217280292839	200	73	0.03607578082828148	0.0016650071482329182	0.03214824549407783	No	No	55	0.0851597141079725	0.07595760558317201	0.1514098535032469	No	Specific	8	0.08423606484758528	0.047274128151129545	0.19361307516195306	No	Specific	73	0.09730668877226314	0.10904988978876069	0.029604977871444515	Spurious	Spurious	55	0.1420100419004635	0.138213196806259	0.1445749522484044	Non-specific	Non-specific	8	0.11502468113728369	0.07225975318811012	0.18367090587461626	Specific	Specific	73	0.06534146131291892	0.13806568755574078	-0.2474914663136939	Spurious	Spurious	55	0.1850574802882685	0.2235541396942831	0.10037675492046763	Non-specific	Non-specific	8	0.12543656056780686	0.17822506719288644	0.23142560559724862	Non-specific	Non-specific
		fslchpixdim	3003	300303		6		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–118											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.121	o.151	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.108	sub-0300303_ses-6_run-3	_split_name_sub-0300303_ses-6_run-3_task-rest_bold	546	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-6/func/sub-0300303_ses-6_run-3_task-rest_bold.nii.gz	func_func_sub-0300303_ses-6_run-3_task-rest_bold_547.png	0.15	0.45	0.1505	false	13.038215616877034	0.025864290335567846	0.054346317898512	200	73	-0.0571653088142812	-0.04673821599066247	-0.021359682913249366	No	No	58	-0.10384176828641435	-0.00046814788973985544	-0.008920243729293356	Spurious	No	9	0.019844193929341357	0.02188986400622275	-0.06307596513421077	No	No	73	-0.059646368930446315	-0.051789173332644815	-0.005202547488082143	No	No	58	-0.09871280766551106	0.005576756756445823	0.025992007970584007	No	No	9	0.03347617341430823	0.01826739047935512	-0.05005386615063242	No	No	73	0.1909743326982912	0.14188673066693092	-0.24924135500334405	Non-specific	Spurious	58	0.10848482622704396	0.1023470447805601	-0.1274474916444831	Non-specific	Spurious	9	-0.037870492396160686	0.10832404474310242	-0.1426492681751954	Spurious	Spurious
		fslchpixdim	3003	300303		6		4	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–119											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.122	o.152	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.109	sub-0300303_ses-6_run-4	_split_name_sub-0300303_ses-6_run-4_task-rest_bold	547	/project/4180000.36/awake/bids/mouse/sub-0300303/ses-6/func/sub-0300303_ses-6_run-4_task-rest_bold.nii.gz	func_func_sub-0300303_ses-6_run-4_task-rest_bold_548.png	0.15	0.45	0.1505	false	13.079192452368458	0.0415274639669486	0.0627076042754732	200	75	-0.01589225509561126	-0.14929577600035196	-0.1739979145480753	Spurious	Spurious	56	-0.002245301595267253	-0.16378732584586586	-0.1852123999499055	Spurious	Spurious	9	-0.013067729710574643	-0.12116396107297482	-0.13685732306164797	Spurious	Spurious	75	-0.007325092701580737	-0.13041801451420837	-0.1756134048398463	Spurious	Spurious	56	-0.009390725100672846	-0.14634069082832804	-0.18942428651816887	Spurious	Spurious	9	-0.0008837120671093265	-0.1252225626879471	-0.16962514505286677	Spurious	Spurious	75	-0.004088970397909811	-0.14115531147045307	-0.022265351204732716	Spurious	Spurious	56	0.036846805155116444	-0.1657464646739761	-0.05245476310093308	Spurious	Spurious	9	0.11495719865997563	-0.10785793701998568	-0.25068909908429854	Specific	Spurious
		fslchpixdim	3003	300304	Ey119	1	1	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–120											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.123	o.153	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.110	sub-0300304_ses-1_run-1	_split_name_sub-0300304_ses-1_run-1_task-rest_bold	580	/project/4180000.36/awake/bids/mouse/sub-0300304/ses-1/func/sub-0300304_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0300304_ses-1_run-1_task-rest_bold_581.png	0.15	0.45	0.1505	false	12.846957793146618	0.03410408819787897	0.034634592710862805	200	32	0.028738008926370674	0.12617251497081616	-0.2109350495086229	Spurious	Spurious	24	0.023929091071436922	0.10641453456816632	-0.22624049523005912	Spurious	Spurious		-0.017483005656906497	0.08556265660049561	-0.1993100778459242	No	Spurious	32	0.014267814870002053	0.08984520374419742	-0.2216070990429311	No	Spurious	24	0.01087633372782845	0.0741790556409277	-0.23660173967337517	No	Spurious		0.0035461777221080493	0.11713591510999928	-0.20416740921777962	Spurious	Spurious	32	0.12614305771018897	0.28404474942345803	-0.21754533434776677	Non-specific	Spurious	24	-0.004924104492725676	0.28599081082252825	-0.2546365221715026	Spurious	Spurious		0.06293740960471188	0.2142942429884141	-0.3254949800150306	Spurious	Spurious
		fslchpixdim	3003	300304		1		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–122											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.125	o.155	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.112	sub-0300304_ses-1_run-3	_split_name_sub-0300304_ses-1_run-3_task-rest_bold	578	/project/4180000.36/awake/bids/mouse/sub-0300304/ses-1/func/sub-0300304_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0300304_ses-1_run-3_task-rest_bold_579.png	0.15	0.45	0.1505	false	12.76408536954863	0.043478230742152305	0.04413444086506075	200	45	0.11587777374307016	-0.1919885007241792	0.149374133533544	Specific	Specific	31	0.05709437177698182	-0.11149906662304543	0.23236712514917962	Spurious	Specific		0.09172119537754277	-0.23144110241972288	0.18040627291721953	Spurious	Specific	45	0.15750505164369888	-0.16205862461504592	0.12087418845358498	Specific	Specific	31	0.10449513774000099	-0.07318245847463391	0.20221056236051127	Specific	Specific		0.10764069394950568	-0.19291275896861107	0.1303653090748072	Specific	Specific	45	0.22435987829622256	-0.24610948445983016	0.0775199777609116	Specific	Spurious	31	0.15046092579814346	-0.36793810704571445	0.08248276730998833	Specific	Spurious		0.11185136281961672	-0.11808954344212497	0.21541713120163736	Specific	Specific
		fslchpixdim	3003	300304		1		4	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–123											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.126	o.156	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.113	sub-0300304_ses-1_run-4	_split_name_sub-0300304_ses-1_run-4_task-rest_bold	579	/project/4180000.36/awake/bids/mouse/sub-0300304/ses-1/func/sub-0300304_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0300304_ses-1_run-4_task-rest_bold_580.png	0.15	0.45	0.1505	false	12.960678309087363	0.03835452899180417	0.040404945788341175	200	54	0.07431609327192197	-0.11599471905475735	0.12327911213785699	Spurious	Specific	42	0.12257296160128005	-0.08529751322426732	0.08141586267213854	Specific	No		-0.02988387163871602	-0.022405116818407775	0.1654738603538972	No	Specific	54	0.09669313855658915	-0.1001002425859534	0.11849151805638417	Spurious	Specific	42	0.13567073773876126	-0.06710939009704568	0.08905047058788572	Specific	No		0.015428885037327943	-0.002022156165035653	0.18539162971965906	No	Specific	54	0.16779396249547965	0.09086601528731594	0.19869478966874407	Specific	Specific	42	0.28596621210674295	0.10225821440702118	0.17602439704707187	Non-specific	Non-specific		0.036811165849896285	-0.02995410142737554	0.05070452898510852	No	No
		fslchpixdim	3003	300304		2	2	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–124											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.127	o.157	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.114	sub-0300304_ses-2_run-1	_split_name_sub-0300304_ses-2_run-1_task-rest_bold	576	/project/4180000.36/awake/bids/mouse/sub-0300304/ses-2/func/sub-0300304_ses-2_run-1_task-rest_bold.nii.gz	func_func_sub-0300304_ses-2_run-1_task-rest_bold_577.png	0.15	0.45	0.1505	false	13.042122958926997	0.03356833398563506	0.0381873784032765	200	61	0.014719856304618526	-0.09810645587033096	0.025222185985297057	No	No	48	0.04349182203843501	-0.14435775143655163	0.020949812616953417	Spurious	Spurious		0.12338354811099417	-0.004367528836160239	0.05038309171401764	Specific	No	61	0.0011630377303805276	-0.09720059332540225	0.012917078824746983	No	No	48	0.016896990829728436	-0.1388977857347248	0.004477983732322786	Spurious	Spurious		0.10739034294645315	-0.04536139535377813	0.017383861402775983	Specific	No	61	-0.13128476169656572	-0.09180781386992475	0.03359217368663378	Spurious	No	48	-0.1856264678892085	-0.16574825185080477	-0.09719428432070042	Spurious	Spurious		0.014840036155230182	0.05851972060229561	-0.05469383258179433	No	No
